id_director,name
6431,Darren Aronofsky
1030415,Susan Skoog
44763,Edward D. Wood Jr.
145605,Harry Beaumont
21311,Wesley Ruggles
34740,Edmund Goulding
72061,Frank Lloyd
49214,William Dieterle
3359,Laurence Olivier
14875,Robert Rossen
8636,Cecil B. DeMille
67451,Delbert Mann
18868,Jerome Robbins
58220,Hugh Hudson
31493,Alex Cox
55983,Jim Henson
11505,John Hughes
62020,Jack Sholder
35475,Sean S. Cunningham
64195,Joseph Zito
58822,Danny Steinmann
63550,Tom McLoughlin
64722,John Carl Buechler
64735,Rob Hedden
33341,Rick Rosenthal
11777,Tommy Lee Wallace
32813,Dominique Othenin-Girard
44130,Paul Lynch
92438,Bruce Pittman
35329,Peter R. Simpson
80523,Ron Oliver
180868,Clay Borris
65678,John Lafia
28976,Jack Bender
10051,Tobe Hooper
33094,Gary Sherman
57922,William Peter Blatty
1035941,Theresa Connelly
82829,Michael Oblowitz
7501,Ronald Neame
7506,Irwin Allen
47893,Gary Nelson
15657,Vincent McEveety
109452,Jack Donohue
109455,Austen Jewell
150003,Graham Heid
160942,Norman Wright
7270,Adrian Lyne
33316,David Nutter
62514,Tommy O'Haver
125091,Zhang Yuan
11809,Rupert Wainwright
186518,Jeff Blyth
29646,Charles Jarrott
51516,Steven Hilliard Stern
61677,Burny Mattinson
61678,David Michener
65310,Kenny Ortega
89685,Fletcher Markle
17698,Nancy Meyers
12987,David Zucker
115698,Sarah Kelly
226493,Sandra Goldbacher
10146,Jacques Tourneur
71732,Peter Masterson
67750,Liliana Cavani
225898,István Szabó
128947,Jeremy Kagan
74297,Hendel Butoy
69003,John Lounsbery
34480,Alan Zaslove
139851,Toby Shelton
154,Walter Murch
115754,Les Clark
22066,Eric Larson
275022,Harve Foster
65874,Xavier Koller
2106,Walt Disney
12859,Steven Lisberger
18855,Ralph S. Singleton
16384,Ralph Bakshi
3027,Stephen King
21819,Lewis Teague
66987,Fritz Kiersch
69605,Dan Kuenster
130816,Jesse Peretz
17871,John Hamburg
141310,Ulrike Koch
3663,Jerry Lewis
106834,Charles A. Nichols
106835,Iwao Takamoto
70663,Martin Rosen
64949,Phil Nibbelink
1044,Michael Chapman
69331,Ethan Wiley
55668,Jamie Uys
87767,Richard Martin
70777,Kevin Rodney Sullivan
54240,Tamara Jenkins
72191,Pupi Avati
37577,Bigas Luna
223312,Chuck Parello
22353,John De Bello
1195866,Peter George
10808,Stephen Norrington
19798,Randa Haines
111247,Alan Cohn
12991,Pat Proft
37948,Brad Anderson
15149,Sarah Kernochan
9198,Vincent Ward
126125,Bill Plympton
51950,Robert Bierman
4387,François Ozon
72450,Bob Saget
933,William Nicholson
1006852,Iara Lee
931244,Jack Hulbert
1547332,Paul Murray
130222,André Charlot
192852,Francis Lee
5877,Vincenzo Natali
16327,Timothy Hutton
42974,Troy Byer
57154,Lance Hool
16837,Mark Steven Johnson
11057,Robert Towne
57138,Tony Bill
84657,Lewis John Carlino
253869,Tamar Simon Hoffs
57383,Paul Brickman
143279,Peter Sellars
146225,Silvio Narizzano
19707,Charles Band
98199,Jerry Schatzberg
68085,Carl Schultz
707,Dan Aykroyd
15239,Terry Hughes
3180,David Veloz
1075843,Jerzy Domaradzki
116653,Lance Mungia
1150813,Ramin Niami
59958,Jamie Blanks
42994,David Dobkin
37630,Shekhar Kapur
78157,Lindsay Anderson
32154,Piers Haggard
18907,Richard Quine
12446,Peter Sellers
51677,Gordon Douglas
201278,Susanna Styron
18863,Eric Darnell
52870,Tim Johnson
554474,John Pieplow
40307,John Maybury
82286,Marc Levin
107065,Arthur Marks
15115,Stefan Ruzowitzky
1043813,Evan Dunsky
65482,William Ryan
23964,Gary Ross
5345,Bennett Miller
4818,Roberto Benigni
34517,Trey Parker
13367,John Harrison
814,Tony Kaye
2163,Richard LaGravenese
139874,Hype Williams
769,Martin Brest
55189,Bruce McDonald
54563,J. Todd Anderson
58728,Andrei Konchalovsky
1077287,Eugene Corr
31439,Bryan Forbes
1214034,James D. Parriott
86439,Norton Virgien
110873,Igor Kovalyov
8574,Walter Salles
21013,Predrag Antonijević
64045,Kirk Jones
4453,Thomas Vinterberg
18598,Ishirô Honda
1178751,Koji Hashimoto
52193,R.J. Kizer
3238,Merian C. Cooper
3239,Ernest B. Schoedsack
6778,John Guillermin
53861,Susan Seidelman
10179,John Glen
41720,Jerry Paris
65688,Jim Drake
14995,Alan Myerson
14987,Peter Bonerz
20629,George Miller
15002,Dean Parisot
109004,Neil Abramson
36602,Peter Berg
72197,Ferzan Ozpetek
58868,Troy Miller
59803,Brenda Chapman
44113,Steve Hickner
30038,Glenn A. Jordan
24939,George Seaton
79726,John D. Hancock
16483,Sylvester Stallone
5632,Jack Fisk
69801,Alan Metter
25598,Paul Greengrass
30715,Terrence Malick
54424,Maya Angelou
173686,Anthony Drazan
52371,J.S. Cardone
26481,Anand Tucker
12227,Willard Carroll
70520,Shane Meadows
53177,Brian Robbins
58338,John Bruno
51809,Rod Amateau
686,Willard Huyck
42309,Tibor Takács
70565,Kurt Neumann
64875,Chris Walas
67753,Mark L. Lester
31621,Jeff Burr
27797,Kim Henkel
107181,Glen Pitre
58453,Peter Faiman
57594,John Cornell
67897,Jeff Kanew
48583,Anne Fontaine
57865,Álex de la Iglesia
64815,Robert Iscove
93025,Nancy Savoca
40223,Joe Carnahan
68424,Michael Powell
1021557,Daphna Kastner
4723,Brian Helgeland
18679,Mark Tarlov
162102,Myles Berkowitz
127027,James Moll
80260,René Laloux
11806,Julia Sweeney
239418,Darren Stein
20026,Samira Makhmalbaf
3191,Risa Bramon Garcia
24949,Michael Davis
22814,Richard Wenk
20025,Shôhei Imamura
56263,Mary Lambert
102709,David Price
68762,James D.R. Hickox
12011,William Castle
30422,Jack Smight
52094,Jerry Jameson
15630,James Goldstone
4782,Michael Crichton
18635,Ted Post
9108,Don Taylor
2775,Corey Allen
19457,Mark Robson
40187,David Lowell Rich
11873,Roger Kumble
956,Guy Ritchie
111338,Adam Bernstein
617183,P.J. Castellaneta
1196937,Stuart Burkin
102634,Katt Shea
20305,Christopher Roberts
12438,Bob Balaban
70448,Wolf Rilla
105822,Anton Leader
12698,Bob Clark
1016047,Robert DeFranco
14597,Gaspar Noé
62872,Katja von Garnier
9182,Marshall Herskovitz
261271,Maurice Joyce
134156,Sam Miller
3417,Tony Goldwyn
40243,Gil Junger
96369,Carlos Saura
19377,Erick Zonca
24560,Marion Vernoux
107414,Philip Saville
85925,Hilary Brougher
525,Christopher Nolan
54827,Dave Meyers
16435,Julio Médem
941809,George Haas
5066,Olivier Ducastel
5067,Jacques Martineau
263975,Bradley Battersby
19840,Alejandro Amenábar
1258297,Dariusz Jabłoński
33156,James Merendino
1042634,Ho Meng-Hua
92012,Jennifer Baichwal
50719,Rodman Flender
103586,Simon Shore
552613,Wu Tian-Ming
35052,Tony Bui
68381,Thom Eberhardt
98132,Jim Wynorski
42378,Rob Sitch
1112606,Linda Kandel
93395,Paul Quinn
6720,Joan Chen
161858,David Raynr
25645,Hirokazu Koreeda
57832,Daniel Lee
40439,David Moreton
234358,Leslie Woodhead
222443,Bud Greenspan
56739,Peter Chan
44023,Amos Poe
27002,Wojciech Has
70,Karl Freund
29662,Terence Fisher
103346,Leslie Goodwins
100793,Reginald Le Borg
90375,Christy Cabanne
113799,Frank Perry
10586,Richard Lester
64508,Sidney J. Furie
1496,Tod Browning
29755,Erle C. Kenton
30146,Rowland V. Lee
25165,Roy William Neill
5029,Robert Siodmak
30129,George Waggner
114629,Philippe Mora
33883,Jack Arnold
13484,Jim Sharman
106608,Mikel Conrad
81186,Andrew Solt
108128,Malcolm Leo
13973,Christian Nyby
51000,Byron Haskin
192827,Robert Gordon
14773,Don Siegel
82751,Fred F. Sears
102429,Roger Corman
12345,Virgil W. Vogel
15361,Josef Rusnak
10316,Theo Angelopoulos
102329,María Ripoll
638550,Kristi Jacobson
930628,Lori Silverbush
1085268,William Roth
262055,Robert Meyer Burnett
1006105,Alain Zaloum
980223,Yvan Le Moine
15774,Chris Buck
551883,Andrew J. Kuehn
1071,Tom Tykwer
63983,Roger Nygard
61346,Rowan Woods
38507,Francis Veber
79113,John Tatoulis
43439,Scott Ziehl
27977,Leos Carax
21678,Olivier Assayas
3288,Chris Weitz
3289,Paul Weitz
11676,Mark Pellington
49903,Tim Hill
26849,Daniel Myrick
26850,Eduardo Sánchez
51866,Rick Famuyiwa
59412,Michael Patrick Jann
4759,David Kellogg
19228,Jim Fall
59646,Kinka Usher
41887,Michael Polish
1650,François Truffaut
69300,Gene Saks
9868,Peter R. Hunt
56913,Stephen Carpenter
98614,Jeffrey Obrow
34262,Bertrand Blier
55264,Jerrold Freedman
557111,Jeffery Delman
13488,Graeme Clifford
923620,Károly Makk
7087,Brad Bird
2291,Paul McGuigan
20133,Tod Williams
1241,John Turturro
20779,Gary Sinyor
50583,Adam Rifkin
97773,Anne Wheeler
75675,Ana Kokkinos
1083461,Anna Maria Tatò
8820,Joseph Henabery
27339,Peter Hall
7795,Buck Henry
3460,Gene Wilder
57073,Ian MacNaughton
17281,Mike Hodges
43513,Graham Baker
27746,Ken Finkleman
99875,Masami Hata
118472,William T. Hurtz
26458,Kevin Williamson
18889,Mic Rodgers
60621,Jeff Franklin
40333,Satoshi Kon
1184213,Philip Frank Messina
44931,Chuck Workman
84940,Crane Wilbur
1114891,Bill Colleran
11857,John Gielgud
1110434,Patrice Toye
29524,Rand Ravich
40220,Kevin Brodie
22100,Hugh Johnson
37036,Aris Iliopulos
148455,Ziad Doueiri
77964,Mike Barker
583,Hampton Fancher
85311,Masanori Hata
136911,Alfred Sole
90820,S.F. Brownrigg
15663,Joseph Sargent
71253,George Dunning
39,Sam Mendes
58021,Tinto Brass
1866993,Bob Guccione
1458870,Giancarlo Lui
21404,Kurt Voss
72005,Christian Vincent
2004,George Abbott
32327,Ken Russell
100616,Tom DeSimone
18897,Jackie Chan
26724,Eric Tsang
18204,Peter Kassovitz
73499,Bruce McCulloch
36805,Audrey Wells
150641,Gary Halvorson
20951,Kevin Elders
79656,John Schultz
942084,Mark Illsley
65317,Jake Scott
1154545,Andy Mingo
1211915,Bernard McEveety
143463,Dave Fleischer
58245,Don Coscarelli
29471,Richard Franklin
7301,Anthony Perkins
2836,Kimberly Peirce
93903,Cédric Kahn
103511,José Luis Garci
81421,Jeff Abugov
25161,Marcel Carné
18899,Yuen Woo-ping
32767,John Byrum
223825,Freida Lee Mock
201165,Terry Sanders
30249,Preston Sturges
81116,Eliseo Subiela
37360,Henry Hathaway
32134,Charles Vidor
27614,Régis Wargnier
18392,Robert Aldrich
14838,James Bridges
9915,Guy Hamilton
9855,Terence Young
932993,Jamaa Fanaka
30833,William Beaudine
1158066,Tom McNamara
1384771,Jennifer Wynne Farmer
131455,Valerie Red-Horse
18030,David Evans
11805,Frank Whaley
51918,Harmony Korine
102797,Robert Marcarelli
9054,Mervyn LeRoy
66777,Bob Fosse
65420,Louis Morneau
72024,Malcolm D. Lee
3131,Antonio Banderas
66039,Damon Santostefano
21136,Michael Cristofer
1199459,Tamara Hernandez
86,Bruce Brown
74590,George Pavlou
57898,William Malone
5953,Spike Jonze
231521,Eric Styles
1018072,Adam Abraham
608,Hayao Miyazaki
148100,Donal Lardner Ward
20430,Radu Mihaileanu
31654,Chris Smith
20173,Don McKellar
56209,Jean-Pierre Dardenne
45138,Luc Dardenne
8635,Buster Keaton
27992,Brian Yuzna
109095,Oz Scott
15056,Michael Gornick
10517,Clyde Bruckman
143561,Sam Taylor
55692,Arnold Laven
935840,Rick Roessler
58040,Bruce Malmuth
69667,Bob Logan
68682,Boris Sagal
92851,Ken Wiederhorn
86035,Maria Maggenti
138167,Peter Duffell
34692,Craig Bolotin
65428,Michael Haigney
65429,Kunihiko Yuyama
44740,Richard Shepard
29378,Daniel Pyne
89226,William Nigh
29321,Terry O. Morse
9894,Bernhard Wicki
57142,Andrew Marton
60045,Eric Bross
31074,Kinji Fukasaku
68412,Toshio Masuda
3636,Paul Newman
18179,W.D. Richter
104879,Ramón Menéndez
225702,Darko Mitrevski
938731,Aleksandar Popovski
88820,Jean Rollin
131406,Charley Rogers
131443,Gus Meins
108012,Hiroshi Inagaki
18854,Martin Ritt
113102,Tom Moore
77003,Gavin O'Connor
25826,Mario Bava
46617,Ida Lupino
101297,Bill Milling
161784,Scott Elliott
1080873,Victor Mignatti
559559,Marshall Neilan
11528,Jean Renoir
44623,George W. George
51875,Andrew V. McLaglen
95653,Steven Kampmann
1120414,William Porter
33690,Robert F. Hill
13953,Edward F. Cline
514,Jack Nicholson
47399,Frank Tashlin
64151,Mike Mitchell
24970,John Asher
3129,Tim Roth
94771,Roland West
39012,Peter Bogdanovich
44878,Nathan H. Juran
12824,Don Hahn
56146,Gaëtan Brizzi
74298,Francis Glebas
96854,Martha Fiennes
111807,Matthew Warchus
104178,Radley Metzger
3349,James B. Harris
88458,Robert Ellis Miller
32174,John English
32175,William Witney
32176,Franklin Adreon
70298,Mario Camerini
52112,Steve Carr
16391,Julie Taymor
112946,Jennifer Leitzes
543550,Julian Goldberger
46297,Jay Russell
22812,Marion Hänsel
37236,Santosh Sivan
29571,John S. Robertson
21506,George Sidney
37362,Henry King
56953,Gene Quintano
84736,Ivan Passer
34934,Bruce Timm
35270,Eric Radomski
30956,Jesús Franco
44725,Curtis Harrington
87267,Francesco Rosi
96801,Hiroshi Teshigahara
65627,Kris Isacsson
148084,Alfonso Albacete
148772,Miguel Bardem
260050,David Menkes
93904,Irving Rapper
144044,Herbert Blaché
144045,Winchell Smith
64823,Desmond Davis
1254,Art Linson
93953,George Englund
115309,Khyentse Norbu
943155,Alejandro Springall
108764,Mikhail Kalatozov
56155,Stephen Surjik
64170,Fran Rubel Kuzui
47820,Benoît Poelvoorde
63174,Rémy Belvaux
63175,André Bonzel
33,Gary Sinise
54795,Troy Duffy
95818,Eric Blakeney
43330,Ventura Pons
1074631,Lorenzo Doumani
179616,Richard Spence
12009,Anthony Harvey
58059,Chris Koch
93301,Jun Falkenstein
195399,Madhur Jaffrey
1335917,Tina Valinsky
31123,Rob Hardy
213613,Lynn Hershman Leeson
46611,James Clavell
772490,Julian Johnson
24294,Ben Younger
233108,Jasmin Dizdar
5030,Edgar G. Ulmer
40242,"Max Baer, Jr."
88096,Michael Miller
103910,Felix E. Feist
87700,H. Bruce Humberstone
21526,Rod Lurie
115226,Eric Mendelsohn
1558,Søren Kragh-Jacobsen
1193920,Ken Liotti
65134,DJ Pooh
146847,Pontus Löwenhielm
146848,Patrick von Krusenstjerna
57328,Barry W. Blaustein
11454,George Bowers
114269,Jack Couffer
228856,Kevin Brownlow
1061537,Andrew Mollo
19244,Michael Winner
7854,Al Reinert
99916,Herschell Gordon Lewis
63670,Winston Hibler
89981,László Benedek
19093,George Marshall
168200,Jason Freeland
585004,Aileen Ritchie
34580,Henri Verneuil
16897,Sidney Poitier
142603,Julie Dash
20370,Irving Pichel
143353,Marcel L'Herbier
4081,Stanley Kramer
73962,Kristine Peterson
992802,J. Elder Wills
28169,Paul Flaherty
134639,Jim Goddard
68457,James Frawley
65855,Ralph Zondag
1109913,Dick Zondag
58075,Bill L. Norton
19606,Jean Negulesco
26134,Roy Ward Baker
8823,Raoul Walsh
105752,Benoît Mariage
57134,James Wong
1027277,Christina Andreef
1311102,Julian Henriques
78845,Arthur Lubin
1072042,Harold Prince
52325,Allan A. Goldstein
70250,Newt Arnold
42060,Sidney Franklin
10765,Andrzej Bartkowiak
1219210,Mark Piznarski
58278,Mark Hanlon
225945,Javier Elorrieta
89745,Jean Yarbrough
60981,Peter Brook
130424,Rafal Zielinski
21544,Richard C. Sarafian
107331,John Llewellyn Moxey
236362,Alain Tanner
82219,Luis Valdez
11834,David Seltzer
27005,Don Michael Paul
65629,Bibo Bergeron
31603,Armando Crispino
106629,David MacDonald
30453,Robert Clarke
1006929,Tom Boutross
50542,Eugenio Martín
121760,David Beaird
114337,George Fitzmaurice
21227,Sergio Martino
226513,Abbe Wool
3431,Bruce Joel Rubin
5149,Bonnie Hunt
33438,Pip Karmel
150184,James Young
95526,William Asher
132257,Giuliano Montaldo
102521,Francis Megahy
122944,Steve Gordon
57359,Neal Israel
11983,Alain Resnais
1012097,Jon Jost
97205,Kon Ichikawa
819,Edward Norton
78523,Marek Kanievska
65865,Damien O'Donnell
22669,Julien Temple
137213,Chris Browne
563031,Milton Moses Ginsberg
95024,Bobcat Goldthwait
87521,Morton DaCosta
19012,Davis Guggenheim
71947,Gina Prince-Bythewood
1769,Sofia Coppola
14227,Jules Dassin
58005,Bharat Nalluri
34481,Matt Williams
998589,John Swanbeck
85242,Kevin Jordan
1033866,Deborah Warner
46442,Adam Simon
122602,Darren Moloney
102688,Jonathan Winfrey
108670,John Keitel
68281,Justin Kerrigan
15206,Jim McBride
29324,Francis D. Lyon
4955,Dario Argento
33542,Harald Reinl
89373,Martin Davidson
121643,Stephen Verona
67411,Stan Dragoti
7130,Scott Alexander
7131,Larry Karaszewski
1058138,Peter M. Cohen
82800,Norman Taurog
100629,Bruce Kessler
21452,John Rich
65856,Eric Leighton
57130,Todd Phillips
67834,Floyd Mutrux
86203,Bart Freundlich
32082,Andrzej Żuławski
46076,Tom Dey
79294,Herk Harvey
73256,David Miller
87043,Kelli Herd
10076,Lewis Gilbert
88664,William C. McGann
101709,Edward Ludwig
130938,Sergei Bodrov
39853,Val Guest
105153,Vicente Aranda
29433,Lucio Fulci
34264,Marco Ferreri
46712,Douglas Sirk
30252,Albert Lewin
52268,David Schmoeller
554040,Dave Allen
80609,Jerry London
94787,Joe Camp
16008,James Komack
109876,Noel Black
107482,Richard W. Haines
78021,Lloyd Kaufman
78023,Michael Herz
57433,George Ogilvie
61824,Mick Garris
63709,Craig R. Baxley
233192,Jean-Pierre Marois
6558,Gordon Parks
9603,Sergei M. Eisenstein
19842,José Luis Cuerda
157879,Alison Maclean
59248,Mick Davis
53304,Peter Lord
56929,William Morgan
51572,Aaron Norris
82505,Gordon Hessler
141824,George Jackson
142526,Robert Cormack
222238,Joshua Meador
70602,Jörg Buttgereit
29962,King Vidor
95771,Leslie Fenton
94988,Richard Talmadge
59466,Jamie Babbit
15156,Zhang Yang
17042,Greg Harrison
88391,Jeremy Podeswa
17247,Po-Chih Leong
1129542,Gerald Seth Sindell
21520,Sam Wanamaker
69315,Luis Puenzo
589173,Berit Nesheim
69167,Juzo Itami
113733,Britt Allcroft
48980,David McNally
100516,Max Mayer
1464511,John Forte
24248,Nigel Cole
110726,Joseph Green
54451,Brian G. Hutton
60261,Stan Winston
74671,Robert Hiltzik
44807,James Signorelli
4695,Don Edmonds
19101,Lee H. Katzin
120685,Lionel Coleman
99593,Jenniphr Goodman
22677,Max Färberböck
151166,Frédéric Fonteyne
1183661,Steven Maler
134146,Myles Connell
1380314,Gerard Stembridge
56512,Tarsem Singh
50651,Takao Okawara
1065346,Adam Collis
52159,James D. Stern
70262,Elliot Silverstein
130030,Chantal Akerman
3712,Saul Rubinek
39009,Joseph Losey
82334,Leslie Norman
1179593,Aiyana Elliott
59026,Peyton Reed
554095,Chi Muoi Lo
84165,Michael Dinner
84211,Valerie Breiman
51521,Robert Greenwald
71901,Douglas Aarniokoski
158050,Chris Fiore
31120,Robert Adetuyi
141967,Benito Zambrano
66604,Joe Charbanic
9033,Christopher McQuarrie
1237175,Rob Walker
1073910,Robert Schmidt
173607,Bruce Paltrow
193390,Jon Matthews
95646,Timothy Wayne Folsome
35796,Craig Mazin
188269,John Leekley
9039,John Ottman
144277,Fina Torres
35,Sally Field
19143,Jason Priestley
88967,Greg Berlanti
54025,Karyn Kusama
34402,Edward Bernds
148601,Don Weis
114562,Ray Kellogg
112921,Deborah Brock
98939,Sally Mattison
1062093,Carol Frank
87465,Dein Perry
81718,Mamoru Hosoda
81853,Shigeyasu Yamauchi
99496,Raymond De Felitta
1206,Jason Alexander
492,Janusz Kamiński
129482,Tom Laughlin
21869,George Pal
29383,Luca Bercovici
19708,Albert Band
69392,Charles Walters
468,Stephen Daldry
108129,Lang Elliott
26775,Liu Chia-Liang
15868,Uli Edel
36425,McG
56154,Antony Hoffman
30711,Kenneth Lonergan
17350,Kevin Macdonald
80540,Stig Bergqvist
8551,Gregory Cooke
21064,Jason Gould
131388,Bradley Rust Gray
998511,Lane Janger
1018076,David Fourier
61921,Courtney Solomon
583118,Montxo Armendáriz
19542,Nelson Shin
61797,Yahoo Serious
56591,Danny Leiner
228,Ed Harris
94053,Lee Myung-Se
94831,Maggie Greenwald
27226,Patrick Lussier
17279,E. Elias Merhige
4165,John Wayne
84102,Don Hulette
18592,Tom Gries
66088,Ronald F. Maxwell
45989,Ted Nicolaou
21792,George Gallo
86382,Henry Bromell
941088,Dale G. Bradley
53218,Chen Kuo-Fu
49422,Anne De Salvo
84782,Francine McDougall
20739,Adam Shankman
15672,Nadia Tass
11916,Liv Ullmann
16328,Adam Brooks
83718,Neil Turitz
18175,Dominik Moll
8555,Carl Gottlieb
7181,Robert K. Weiss
95489,Lyndall Hobbs
38689,John Flynn
137932,Ben Bolt
11159,Cheech Marin
108217,Jerry Rees
84906,Steve De Jarnatt
1078833,Kong Yeung
19567,Terry Leonard
77300,Michael Schultz
75286,Richard Lowenstein
83961,John R. Cherry III
40007,John Mackenzie
102322,Peter Del Monte
24279,Paolo Taviani
24281,Vittorio Taviani
89467,Bob Giraldi
109044,Lawrence Bassoff
40542,Hector Babenco
58251,Elaine May
64877,Rod Daniel
70737,Gary Goddard
129119,Terry Winsor
564872,Paul Aaron
51785,Charlie Loventhal
30477,Peter Werner
560320,William Phelps
87121,Vic Sarin
18355,Alex Winter
73693,Cesc Gay
146949,Jonathan Nossiter
28279,Agnès Jaoui
141706,Chuck Sheetz
130750,Peter Askin
122441,Harry Sinclair
71418,Demian Lichtenstein
48548,Lee Stanley
237884,Andrucha Waddington
88743,Daniel Minahan
1150384,Christopher Livingston
72156,Ben Hopkins
227412,Kieron J. Walsh
93806,Bill Fishman
96909,Denis Sanders
16888,Ralph Nelson
76981,Delmer Daves
37846,Emeric Pressburger
20937,Robert Fuest
28236,Daniel Haller
67268,Jimmy T. Murakami
16590,Sheldon Lettich
16475,Burt Reynolds
40391,Richard A. Colla
18311,Joe Roth
90525,Douglas Cheek
95458,Gary Hardwick
7409,J.B. Rogers
50942,Gregory Poirier
223,Alejandro González Iñárritu
240363,Laurie Gwen Shapiro
1458224,David Shapiro
78992,Bill Eagles
114925,Richard Dutcher
1020732,Marzieh Makhmalbaf
171866,Ann Hu
9158,Sharon Maguire
66960,Dennie Gordon
1105824,Paiman Kalayeh
1105827,John Lyons Murphy
166469,Jonas McCord
37618,Andrew Dominik
3266,Joe Mantegna
36423,Tom Green
1046564,Subrata Sen
83224,Jamie Thraves
1897165,Jordan Walker-Pearlman
136292,John Greyson
21981,Harald Zwart
119493,Shinji Aoyama
52542,Veit Helmer
29250,Harry O. Hoyt
29256,Milton Menasco
10139,Leni Riefenstahl
38914,Christian Marquand
43816,Frederick de Cordova
4967,Colin Higgins
46307,Roy Rowland
65879,Kristian Levring
87009,Del Shores
5524,Andrew Adamson
12058,Vicky Jenson
230071,Amos Kollek
71614,Karin Julsrud
147024,Eric Valli
1707515,Michel Debats
